Name,Smiles,solv_dip,G_solv,HOMO_solv,LUMO_solv,C_charges,O_charges,Most_neg,Most_pos,Het_charges,SASA,LsoluHsolv,LsolvHsolu,Volume,MW,DeltaG_sol,MaxEStateIndex,MinEStateIndex,MaxAbsEStateIndex,MinAbsEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,NumRadicalElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA8,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,SlogP_VSA9,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_COO,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_HOCCN,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_N_O,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_SH,fr_aldehyde,fr_alkyl_carbamate,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_azide,fr_azo,fr_barbitur,fr_benzene,fr_benzodiazepine,fr_bicyclic,fr_diazo,fr_dihydropyridine,fr_epoxide,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_isocyan,fr_isothiocyan,fr_ketone,fr_ketone_Topliss,fr_lactam,fr_lactone,fr_methoxy,fr_morpholine,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_nitroso,fr_oxazole,fr_oxime,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_phos_acid,fr_phos_ester,fr_piperdine,fr_piperzine,fr_priamide,fr_prisulfonamd,fr_pyridine,fr_quatN,fr_sulfide,fr_sulfonamd,fr_sulfone,fr_term_acetylene,fr_tetrazole,fr_thiazole,fr_thiocyan,fr_thiophene,fr_unbrch_alkane,fr_urea,logS
DF-5196_water.log,CC(C)C[C@H](NC(=O)CS(C)(=O)=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.7589,-0.079236,-0.36084,0.01735,-1.547196,-3.922971,-1.06688,2.390217,-3.5997060000000003,574.609619140625,0.46252,0.50955,410.686,386.1647620410968,-0.035521,12.477483465608465,-3.5132608617049006,12.477483465608465,0.06058264046359274,0.467937471454248,386.47400000000016,360.26600000000013,386.162390932,146,0,0.24312024773083965,-0.3558373943158056,0.3558373943158056,0.24312024773083965,1.3461538461538463,2.0,2.4615384615384617,32.22770302873164,9.97733916503711,2.298912107523686,-2.2213016553831877,2.159403771737869,-2.5094119692759844,7.908977596371142,-0.1285060359343045,2.7218167691356165,683.2438970176019,19.905412915006305,15.24163832097438,16.058134901902104,12.013057669960975,8.462660436696963,10.52317395348098,7.022340473646758,9.162519828376848,3.907465651406841,4.694031743892333,2.747701077155961,3.3072992830471555,-2.1500000000000004,279163.6076397301,21.891928721174008,9.520762705392853,7.820922728891397,153.35968250446015,15.950365812018994,17.83653526504271,9.837253136417502,17.721539188054518,0.0,0.0,14.383611552215466,8.417796984328938,5.261891554738487,0.0,13.847474399381248,25.18037091493942,18.71843163558537,6.069221312792274,22.8014085365444,27.558792324472016,5.261891554738487,15.950365812018994,11.835812092322787,45.193620926455196,18.55337919617077,0.0,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,56.77639702685014,24.220864688632965,23.166924959853546,33.10993926815928,0.0,0.0,0.0,0.0,145.23,39.488147860163224,28.063300091282887,0.0,24.1638134446003,19.386399651764595,6.255769183511404,0.0,0.0,19.91669571217352,15.950365812018994,0.0,22.44219695697808,0.0,35.943364159972276,16.892221098059636,0.0,-2.4494112090811218,0.14975176104392318,2.0268065902097496,4.258331504522363,-3.5132608617049006,0.75,26,3,9,0,1,1,0,0,0,6,3,10,9,0,1,1,1,-0.9035199999999959,94.37390000000005,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,-2.188237687999996
DF-5204_water.log,Cc1ncoc1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,1.839,0.085427,-0.36187,-0.03127,-0.2057259999999999,-2.040197,-0.654456,0.665507,-4.573499,596.9324340820312,0.4139,0.51058,466.734,375.19295464608666,-0.0283159999999999,12.669601284958429,-0.8238383408919121,12.669601284958429,0.05186667489156682,0.6103380179306923,375.4290000000002,350.2290000000001,375.19065428000005,146,0,0.2891429741158334,-0.43802759431864413,0.43802759431864413,0.2891429741158334,1.4444444444444444,2.185185185185185,2.7037037037037037,16.349239820729476,9.976784412135435,2.3030119237102724,-2.219080388655157,2.1625311426543052,-2.5003503964214384,5.95832278936495,-0.12508794161857814,2.01995684642719,736.355589758397,19.974327015758654,15.74259882354969,15.74259882354969,12.811769505687858,9.000482380836267,9.000482380836267,7.12509277857082,7.12509277857082,4.436034926838762,4.436034926838762,3.017206396776756,3.017206396776756,-2.8900000000000006,989395.6621048874,20.422254118517316,9.164647634269185,5.541411049969487,157.44041345936435,20.36751674907234,12.083681658295921,6.393639498790523,17.57460687757745,5.907179729351506,0.0,14.383611552215466,4.9839785209472085,5.261891554738487,0.0,13.847474399381248,32.104108114630044,12.462662452073968,11.763149307640735,18.800762489268813,17.721539188054518,5.261891554738487,20.9343443329662,11.835812092322787,52.11735812614583,6.544756405912575,17.847814912513428,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,41.33395577321022,9.589074368143644,30.090662159544173,49.358651865954,10.81079043584387,0.0,0.0,0.0,137.12,23.898041116998932,19.645503106953953,0.0,29.924060863474743,25.080327646613057,0.0,6.393639498790523,6.923737199690624,19.91669571217352,20.9343443329662,4.417150937053347,5.062782812275507,0.0,40.58774648537715,17.35415546594146,0.42902989430135974,-1.1898650977583147,0.40059615667254533,2.4527720769936887,6.069448872863271,0.0,0.6111111111111112,27,3,9,0,1,1,0,1,1,6,3,9,8,0,1,1,2,0.6621000000000001,95.22660000000005,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.10222004
DF-5219_water.log,CC(C)C[C@H](NC(=O)c1cnoc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,2.6033,0.111068,-0.3627,-0.018,-0.2099039999999999,-1.846594,-0.676175,0.685898,-4.209461999999999,571.4497680664062,0.42717,0.51141,368.547,361.177218553555,-0.149005,12.59184830876795,-0.8003198223733936,12.59184830876795,0.09815745408458221,0.6109801208229689,361.40200000000016,338.2180000000001,361.175004216,140,0,0.25637939181932135,-0.3639231477246358,0.3639231477246358,0.25637939181932135,1.4615384615384615,2.230769230769231,2.769230769230769,16.45142958987799,9.976587516892163,2.298626327378168,-2.2194901462863292,2.1607596995482146,-2.4995018263291495,5.966640271529529,-0.1250824803401067,1.9865713492515868,679.8253965817906,19.104083527755577,14.819949092739316,14.819949092739316,12.401085903164898,8.582675892879038,8.582675892879038,6.7713094933143445,6.7713094933143445,4.178797599505599,4.178797599505599,2.8321469170701716,2.8321469170701716,-2.89,704744.7196395587,19.434931303900395,8.987664404667418,5.306486339206424,151.02682765073703,20.47346074899234,18.34684465393498,0.0,11.814359458703011,5.907179729351506,0.0,14.383611552215466,0.0,5.261891554738487,0.0,19.004137656506693,25.18037091493942,12.462662452073968,17.829516376102344,18.906706489188814,17.721539188054518,5.261891554738487,21.10702906914444,11.835812092322787,45.193620926455196,6.544756405912575,18.023458058949128,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,41.506640509388454,9.589074368143644,23.166924959853546,43.46792794392809,16.98310150422548,0.0,0.0,0.0,137.12,23.898041116998932,19.645503106953953,0.0,29.727264936297296,19.386399651764595,0.0,12.460006567252133,0.0,19.91669571217352,25.630124006117786,0.0,4.632854825855089,0.0,36.42461671429395,20.767267307126925,0.21390371192860402,-1.1593125998613911,0.4264590681951792,3.7563866732413804,4.437824299220265,0.0,0.5882352941176471,26,3,9,0,1,1,0,1,1,6,3,9,8,0,1,1,2,0.35368000000000027,90.48960000000004,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.827905259999997
DF-521_water.log,Cc1ccc2[nH]ncc2c1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.1864,0.224378,-0.34024,-0.03386,-1.059281,-1.82184,-0.645565,0.633447,-4.363518000000001,635.1361083984375,0.41131,0.48895,523.369,424.2248958278385,0.088393,13.100093712671274,-0.8034150604686319,13.100093712671274,0.09239441532329162,0.5089756833188664,424.5050000000002,396.2810000000002,424.222288756,164,0,0.25244574580901613,-0.3558373943158056,0.3558373943158056,0.25244574580901613,1.3225806451612903,2.096774193548387,2.7419354838709675,16.15927653088053,9.972632850273273,2.3023775512155917,-2.2278637526079943,2.209292678977105,-2.5010665706219113,6.0813401990205325,-0.12508212670354082,1.741324193653585,1021.9129905843017,22.543241116511002,17.989051071465077,17.989051071465077,14.794932753282254,10.510014712326592,10.510014712326592,8.446897199340963,8.446897199340963,5.543847735659797,5.543847735659797,3.931864889139399,3.931864889139399,-3.41,8965348.56687609,22.27914114161994,9.599389836232605,5.202858883401627,180.50536271644174,15.950365812018994,12.083681658295921,0.0,11.814359458703011,5.907179729351506,0.0,19.4822933605165,0.0,10.360573363039524,0.0,19.913841467842857,43.73392667478865,17.848886666538764,23.346217093718607,14.383611552215466,28.62446412013557,5.261891554738487,26.147729428621066,11.835812092322787,52.11735812614583,6.544756405912575,29.456480691930288,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,46.547340868865085,9.589074368143644,30.090662159544173,49.0313794356251,18.3295777085363,0.0,10.902924932081056,0.0,139.76999999999998,17.990861387647428,19.645503106953953,0.0,30.070993173951805,30.336075357926386,11.080152209313258,0.0,6.196843571613076,32.903945735995094,32.21695074141334,0.0,0.0,0.0,37.884853720750044,25.295146710564108,1.976401986172737,-1.031794243806363,4.139210360066934,2.9068016794099742,6.329379786842567,0.0,0.5,31,4,9,0,1,1,1,1,2,5,4,9,8,0,1,1,3,1.5503999999999993,114.81730000000005,0,0,0,0,0,2,1,0,0,0,3,3,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2625858759999966
DF-5223_water.log,CC(C)C[C@H](NC(=O)c1no[nH]c1=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.0362,0.073448,-0.37406,-0.05059,0.3409059999999999,-2.008776,-0.653986,0.63801,-4.708146999999999,590.5348510742188,0.39458,0.52277,330.301,378.1674929173733,-0.0306749999999999,12.586055366591081,-0.9705050075585795,12.586055366591081,0.05350828294280663,0.4511693304681631,378.3890000000002,356.2130000000001,378.165167804,146,0,0.31329411171770455,-0.3558373943158056,0.3558373943158056,0.31329411171770455,1.3703703703703705,2.111111111111111,2.6296296296296298,16.56834593202139,9.9768721783687,2.3041378412080666,-2.2169968475068225,2.159830678047827,-2.505426220751571,5.9537859874351176,-0.12508449099182797,2.0304365388646564,791.7117859908343,19.974327015758654,15.073496844823927,15.073496844823927,12.811769505687858,8.643279561760577,8.643279561760577,6.820565807736567,6.820565807736567,4.189713769415019,4.189713769415019,2.844460835267235,2.844460835267235,-3.1600000000000006,989395.6621048874,20.15557847842942,8.975219425261752,5.404961496581204,154.35935403749664,15.950365812018994,12.083681658295921,0.0,17.50828745355147,5.907179729351506,5.559266895052008,23.807187673180636,0.0,10.418554811863931,0.0,13.847474399381248,30.337034172064868,12.462662452073968,6.069221312792274,19.012650489108815,17.721539188054518,5.261891554738487,26.263692326269883,11.835812092322787,45.193620926455196,6.544756405912575,16.04773207397229,0.0,6.069221312792274,21.509632707071,0.0,0.0,0.0,46.6633037665139,9.589074368143644,23.166924959853546,43.59840444707956,9.423576120965171,0.0,0.0,0.0,169.98,35.1512360068994,24.440040291025774,0.0,30.584635067526307,12.965578028838586,0.0,0.0,0.0,25.073358969298965,25.736068006037787,0.0,4.326141862892126,0.0,47.8237604601174,22.15748879506767,-1.296881208584853,-1.835403438285833,0.1338407554379768,1.0860550136925498,4.271664426329623,0.0,0.625,27,4,11,0,1,1,0,1,1,7,4,11,8,0,1,1,2,-0.9580199999999974,91.11030000000002,0,0,0,0,0,2,1,0,0,0,3,3,0,0,0,2,4,0,0,0,0,1,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.122526341999996
DF-5258_water.log,CC(C)C[C@H](NC(=O)c1nccn1C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.8746,0.162183,-0.36011,-0.01577,-0.471749,-1.854671,-0.67581,0.634592,-4.464678,594.335693359375,0.4294,0.50882,384.409,374.2089386017069,-0.0284989999999999,12.688627645502645,-0.7893938964474676,12.688627645502645,0.09137562059820326,0.5942475066309658,374.44500000000016,348.2370000000001,374.206638692,146,0,0.28742680243377966,-0.3558373943158056,0.3558373943158056,0.28742680243377966,1.4444444444444444,2.185185185185185,2.7037037037037037,16.15995242041003,9.977075850086244,2.30086388020491,-2.2210701468552934,2.160539514129197,-2.5031739624666454,5.947709314762526,-0.1250855495003639,2.01995684642719,735.7005677263434,19.974327015758654,15.858914397775411,15.858914397775411,12.811769505687858,9.073008591539251,9.073008591539251,7.219952378297888,7.219952378297888,4.508561769242483,4.508561769242483,3.0807708603276156,3.0807708603276156,-2.8900000000000006,989395.6621048874,20.422254118517316,9.164647634269185,5.541411049969487,158.06521610289712,20.517465459810346,12.083681658295921,5.824404497999927,11.814359458703011,5.907179729351506,0.0,14.383611552215466,4.9839785209472085,5.261891554738487,0.0,13.847474399381248,25.18037091493942,31.904021577977314,6.069221312792274,14.383611552215466,17.721539188054518,5.261891554738487,25.501443980757553,18.883484074999977,45.193620926455196,6.544756405912575,18.21809164122608,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,45.90105542100157,16.636746350820832,23.166924959853546,43.72888095023103,12.393687143226153,0.0,0.0,0.0,128.91,23.898041116998932,19.645503106953953,0.0,29.98821794260023,19.386399651764595,0.0,6.196843571613076,17.811615202081622,19.91669571217352,20.9343443329662,0.0,1.56593278174447,0.0,40.779916193327296,17.440604189799647,0.0,-0.8937516636335161,0.46204805996472675,4.479799529627583,4.473192569364176,1.692258339805619,0.6111111111111112,27,3,9,0,1,1,0,1,1,6,3,9,8,0,1,1,2,0.0991800000000021,97.19460000000005,0,0,0,0,0,2,0,0,0,0,3,3,0,0,0,3,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1.9018017759999968
DF-5274_water.log,CC(C)C[C@H](NC(=O)Cn1ncnn1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,12.2404,0.210051,-0.37428,-0.02731,-0.225084,-1.846072,-0.685745,0.615937,-4.481477,613.4708251953125,0.41786,0.5229900000000001,428.041,376.1994508285521,-0.017993,12.613360733182162,-0.7969666477702189,12.613360733182162,0.10012567719791021,0.48558730957089974,376.4210000000002,352.2290000000001,376.197136628,146,0,0.24382772699770147,-0.3558373943158056,0.3558373943158056,0.24382772699770147,1.4444444444444444,2.2222222222222223,2.7777777777777777,16.15999381540558,9.977177041844831,2.2968101383902315,-2.221178808662886,2.1593256258657245,-2.5066335667569697,5.876155466356047,-0.12990005885384667,1.9418011171074199,697.0185949180292,19.811190308942123,15.38309810077225,15.38309810077225,12.88424915075929,8.865029223816114,8.865029223816114,6.918502991478508,6.918502991478508,4.190664948436273,4.190664948436273,2.9029385595267634,2.9029385595267634,-3.0300000000000002,1085330.7987402242,20.283969073661318,9.60793409291424,6.322510504970295,156.4098727700043,15.950365812018994,18.628438064208495,6.3273200747645415,17.721539188054518,0.0,0.0,14.383611552215466,0.0,10.0583977772375,10.197363616602075,13.847474399381248,30.393756010594288,12.462662452073968,6.069221312792274,14.383611552215466,17.721539188054518,5.261891554738487,36.15762074677495,11.835812092322787,51.738377332367776,6.544756405912575,6.3273200747645415,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,56.55723218701896,20.92836795812804,23.166924959853546,33.10993926815928,6.3273200747645415,0.0,0.0,0.0,154.69,23.898041116998932,19.645503106953953,0.0,30.708569850512873,19.386399651764595,4.796506222499014,6.3273200747645415,0.0,19.91669571217352,31.361114524275933,0.0,0.0,0.0,37.54527924111251,28.20064097408524,0.0,-1.1240116500647626,0.4279011033425717,2.5098604027843883,4.273663262073394,0.0,0.6875,27,3,11,0,1,1,0,1,1,8,3,11,9,0,1,1,2,-1.261419999999996,92.48010000000004,0,0,0,0,0,4,0,0,0,0,3,3,0,0,0,5,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,-1.7953068679999937
DF-527_water.log,CC(C)C[C@H](NC(=O)c1cc2c(s1)CNCC2)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.8719,0.199428,-0.33718,-0.0396,-1.1636129999999998,-1.893476,-0.66031,0.641743,-4.192621,671.85009765625,0.40557,0.48589,461.21,431.2017586836531,-0.042441,12.880531305114639,-0.7657035818485138,12.880531305114639,0.07621827683196836,0.4903513738779738,431.5620000000002,402.3300000000002,431.19911078800004,162,0,0.26151611285887166,-0.3558373943158056,0.3558373943158056,0.26151611285887166,1.3333333333333333,2.1333333333333333,2.7666666666666666,32.133561590295265,9.976854548099796,2.302310027068189,-2.2205030822997704,2.2511507893209957,-2.4989393519319987,7.13760237865896,-0.1250812082539469,1.6384955380386352,820.6851319573542,21.67299762850792,17.416705571609373,18.2332021525371,14.367412398353684,10.478662409738263,11.295158990665989,8.344040454660757,9.48079028534688,5.461390809549475,6.637476453216198,3.867501180777441,4.95208047349805,-2.44,6061325.21497084,22.249819655351104,10.046127643649355,5.580933675277828,180.34071474362452,21.267154416025324,12.083681658295921,0.0,11.814359458703011,5.907179729351506,0.0,14.383611552215466,0.0,5.261891554738487,11.336785877934737,13.847474399381248,49.77576750393662,23.884566051687845,10.946368506493574,14.383611552215466,29.05832506598925,5.261891554738487,21.267154416025324,11.835812092322787,58.15919895529379,13.08951281182515,21.384112947561206,0.0,6.069221312792274,21.267154416025324,0.0,0.0,11.336785877934737,42.89473365817559,22.554652396982227,23.166924959853546,53.2222223313307,6.06636706846161,0.0,0.0,0.0,123.12,12.083681658295921,19.645503106953953,0.0,35.97817290330331,24.263546845465893,24.38748162845246,16.900237369631732,0.0,19.913841467842857,27.336375728817597,0.0,0.0,1.4529443009858771,39.24470614932108,21.069418886124193,1.1880980095724034,-0.8068249900416349,2.4919848303952734,2.3034763841052,6.222863096204269,0.0,0.6190476190476191,30,4,8,0,2,2,0,1,1,6,4,9,8,0,1,1,3,1.0728800000000007,113.71630000000006,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,-2.7615033599999994
DF-5288_water.log,Cc1nc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)co1,5.945,0.082408,-0.36261,-0.01188,-0.1898360000000001,-2.106498,-0.658085,0.678929,-4.602982,610.1091918945312,0.43329,0.51132,424.471,375.19295464608666,-0.025993,12.654001873897707,-0.8168882275132281,12.654001873897707,0.09121852674341868,0.6103380179306923,375.4290000000002,350.2290000000001,375.19065428,146,0,0.27339102266691806,-0.4484443228476767,0.4484443228476767,0.27339102266691806,1.4444444444444444,2.185185185185185,2.7037037037037037,16.34215198828825,9.97689725534347,2.3003155071719603,-2.2185062831563216,2.1611750669817114,-2.500526362044211,5.955738256989924,-0.1250835431432962,2.005849299023516,736.355589758397,19.974327015758654,15.74259882354969,15.74259882354969,12.79493275328225,9.004565423433899,9.004565423433899,7.109962712519555,7.109962712519555,4.335938793783172,4.335938793783172,2.973473888910546,2.973473888910546,-2.89,972353.5684054455,20.422254118517316,9.164647634269185,5.807723465264752,157.44041345936432,20.36751674907234,18.34684465393498,11.58465191687437,11.814359458703011,5.907179729351506,0.0,14.383611552215466,4.9839785209472085,5.261891554738487,0.0,13.847474399381248,25.18037091493942,19.38639965176459,6.069221312792274,18.800762489268813,17.721539188054518,5.261891554738487,20.9343443329662,11.835812092322787,52.11735812614583,6.544756405912575,17.847814912513428,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,41.33395577321022,9.589074368143644,30.090662159544173,49.48912836910547,10.680313932692403,0.0,0.0,0.0,137.12,23.898041116998932,19.645503106953953,0.0,29.85774143944876,25.277123573790504,0.0,6.263162995639057,6.923737199690624,19.91669571217352,20.9343443329662,4.417150937053347,5.0217437147439785,0.0,40.59181147393022,17.345724725590554,0.09121852674341868,-0.867299702341396,0.40917978746441896,2.5195587301491815,6.054729410386288,0.0,0.6111111111111112,27,3,9,0,1,1,0,1,1,6,3,9,8,0,1,1,2,0.6621000000000008,95.22660000000005,0,0,0,0,0,1,0,0,0,0,3,3,0,0,0,2,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-2.1662722199999993
DF-531_water.log,CC(C)C[C@H](NC(=O)C1CCCc2ccccc21)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,13.4766,0.20693,-0.35028,0.00083,-1.791753,-1.876439,-0.682646,0.614703,-3.940523,662.4391479492188,0.446,0.49899,452.816,424.2500459823249,-0.0266639999999999,13.125143788257065,-0.7608140583929728,13.125143788257065,0.07176299523008356,0.5937729333419899,424.5450000000002,392.28900000000016,424.247440884,166,0,0.24312007379384376,-0.3558373943158056,0.3558373943158056,0.24312007379384376,1.2258064516129032,2.0,2.6774193548387095,16.159514093442258,9.818800751787338,2.3217823492644896,-2.2775442481138874,2.313789502108314,-2.5108630484295036,5.90844258982972,-0.1302744352630434,1.6648521764489805,860.6255363084856,22.38010440969447,18.317858357904015,18.317858357904015,14.884249150759294,11.245352507148068,11.245352507148068,9.036953336012726,9.036953336012726,6.181367337263838,6.181367337263838,4.572167335740301,4.572167335740301,-2.8800000000000003,9346834.540571533,22.79737020047301,10.429399544917118,5.842697200767614,183.51543140400165,15.950365812018994,12.083681658295921,0.0,17.721539188054518,0.0,0.0,14.383611552215466,0.0,5.261891554738487,0.0,38.112942673227685,55.569738767111446,12.462662452073968,11.987127358953668,14.383611552215466,17.721539188054518,5.261891554738487,15.950365812018994,11.835812092322787,70.37399184139463,6.544756405912575,35.392371257240434,0.0,6.069221312792274,15.950365812018994,0.0,0.0,0.0,36.34997725226302,20.804433175141472,23.166924959853546,62.99639154356669,24.26546827384644,0.0,0.0,0.0,111.09,12.083681658295921,19.645503106953953,0.0,41.89607894946471,19.386399651764595,24.825916360475023,5.563451491696996,0.0,32.046575604766076,28.085954193272876,0.0,0.0,0.0,37.936654587428016,17.953357326658853,2.2317112372070955,-0.912728995067907,8.604449367717972,4.098797660312014,4.587758815743956,0.0,0.5833333333333334,31,3,7,1,1,2,1,0,1,4,3,7,8,0,1,1,3,2.17198,116.78410000000008,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,3,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-3.2972030519999973
