Name,Smiles,solv_dip,G_solv,HOMO_solv,LUMO_solv,C_charges,O_charges,Most_neg,Most_pos,Het_charges,SASA,LsoluHsolv,LsolvHsolu,Volume,MW,DeltaG_sol
DF-2603_water.log,CC(C)C[C@H](NC(=O)n1cc(C#N)c(=O)[nH]c1=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.7222,0.030026,-0.36797,-0.04974,1.6402999999999999,-2.814066,-0.693536,0.771138,-6.270466999999999,634.4404907226562,0.39543,0.51668,363.403,429.17870625692757,-0.139466
DF-2626_water.log,Cc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)c(C)c1,11.6063,0.175183,-0.34337,0.00192,-1.9009280000000004,-1.881797,-0.657206,0.640853,-3.947605,642.1787719726562,0.44709,0.49208,449.327,412.24997227112493,0.111838
DF-2628_water.log,CC(C)C[C@H](NC(=O)c1ncnc2[nH]ccc12)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.3177,0.211066,-0.35217,-0.04581,0.1849789999999999,-1.788119,-0.655017,0.603393,-5.151697,634.7479248046875,0.39936,0.50088,419.084,411.2044158487295,0.0037480000000000013
DF-2641_water.log,CCCCN(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.1274,0.134324,-0.35461,0.01532,-1.2801159999999996,-1.9431409999999998,-0.678576,0.707833,-4.517631,647.4375610351562,0.46049,0.50332,527.747,379.26066963227925,-0.109508
DF-2642_water.log,Cc1csc(C(C)(O)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)n1,10.0135,0.093488,-0.34716,-0.03503,-0.9757290000000003,-2.4438269999999997,-0.658982,0.594752,-4.689577,629.5751342773438,0.41014,0.49587000000000003,379.554,435.19670322284867,-0.07623100000000001
DF-264_water.log,CC(C)C[C@H](NC(=O)C1(N)CC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,12.2161,0.141964,-0.35714,0.0138,-0.6668780000000001,-1.9092280000000001,-0.707354,0.614395,-4.590846,571.8494873046875,0.45897,0.50585,401.479,349.21353506588423,-0.016580999999999985
DF-2658_water.log,CC(C)C[C@H](NC(=O)c1cc2cccnc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.0632,0.212073,-0.34948,-0.04168,-0.3833270000000003,-1.878117,-0.6561,0.613399,-4.683795,643.2734375,0.40349,0.49819,470.934,410.20915973530686,0.086734
DF-2714_water.log,COc1ncc(Cl)cc1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.1852,0.086164,-0.3613,-0.04295,-0.10754700000000006,-2.1989910000000004,-0.634924,0.640191,-4.765428,648.5882568359375,0.40222,0.5100100000000001,369.348,435.17000305884125,-0.15367799999999998
DF-2719_water.log,CC(C)C[C@H](NC(=O)c1ccc2[nH]nnc2c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.4338,0.240401,-0.36127,-0.04443,-0.43943200000000004,-1.876926,-0.652794,0.616411,-4.485689,619.669189453125,0.40074,0.50998,435.962,411.2044158487295,0.128212
DF-2724_water.log,CC(C)C[C@H](NC(=O)c1ccc2sccc2c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.8292,0.190378,-0.33024,-0.03788,-1.0856810000000001,-1.8863950000000003,-0.654983,0.613197,-3.8108940000000002,644.7886962890625,0.40729000000000004,0.47895,436.075,426.175177807567,-0.08459500000000003
DF-2731_water.log,CCN(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C1CCCNC1,6.8402,0.201712,-0.34289,0.01456,-1.2517270000000003,-1.934743,-0.668496,0.717913,-5.129345,660.7278442382812,0.45973,0.4916,492.285,420.28747164196534,-0.013336999999999988
DF-2741_water.log,CC(C)C[C@H](NC(=O)N1CCCC1=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.1549,0.031078,-0.36115,0.00507,0.06767500000000015,-2.452559,-0.677771,0.780993,-5.118089,591.7461547851562,0.45024000000000003,0.50986,419.474,377.20861702741837,-0.19992200000000002
DF-2787_water.log,Cc1cc(C)cc(OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)c1,7.0644,0.099981,-0.35791,-0.0096,-1.235096,-2.238324,-0.64932,0.736953,-4.328405999999999,676.6525268554688,0.43557,0.5066200000000001,484.353,414.22925442898884,0.043134
DF-278_water.log,COc1cccc2cc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)oc12,6.1379,0.114346,-0.33391,-0.03675,-0.7540270000000002,-2.349434,-0.643803,0.640751,-4.386587,678.576416015625,0.40842,0.48262,544.611,440.20867400919127,-0.028460999999999986
DF-2794_water.log,CC(C)C[C@H](NC(=O)C(O)C(C)(C)CO)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.6085,-0.023329,-0.36005,0.01444,-0.908593,-3.1067460000000002,-0.640759,0.598428,-5.209741999999999,575.283203125,0.45961,0.50876,399.608,396.23970392705473,-0.150728
DF-2829_water.log,CC(C)C[C@H](NC(=O)C1=CCCCC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.4306,0.154248,-0.36522,0.00575,-1.3886560000000001,-1.828907,-0.640462,0.615292,-3.9564399999999993,597.4635009765625,0.45092,0.51393,374.229,374.2340887561932,0.151691
DF-2835_water.log,CC(C)C[C@H](NC(=O)COC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.3243,0.039612,-0.36987,0.01183,-1.022564,-2.314741,-0.654115,0.597978,-4.420064,574.7615966796875,0.457,0.51858,385.055,366.2289595841889,-0.135235
DF-2903_water.log,Cc1ccc(F)cc1OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,5.1044,0.016458,-0.36031,-0.02137,-0.5890690000000001,-2.234342,-0.650011,0.743319,-4.501739,647.886474609375,0.4238,0.50902,432.732,418.2041988453324,-0.046363
DF-2905_water.log,CC(C)C[C@H](NC(=O)NC(C)C(=O)O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.8381,-0.055716,-0.36666,0.01399,0.2727060000000002,-3.020184,-0.662153,0.717054,-5.713671,598.1972045898438,0.45916,0.51537,391.299,381.2035615666139,-0.09414900000000001
DF-2917_water.log,CC(C)C[C@H](NC(=O)N1CC(C)C(=O)NC1=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.8615,-0.020058,-0.36466,-0.01288,0.7638189999999998,-2.958962,-0.685212,0.776177,-6.189521,633.3999633789062,0.43229,0.51337,424.572,420.2147011949683,0.006342
DF-2963_water.log,CC(C)C[C@H](NC(=O)C1CC2CCC1C2)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.2883,0.172287,-0.3682,0.01333,-1.5902369999999995,-1.850212,-0.644795,0.620767,-3.9575649999999998,620.3812866210938,0.4585,0.51691,458.538,388.2498248487249,0.162692
DF-2981_water.log,CC(C)C[C@H](NC(=O)c1nc2ccccc2s1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.0604,0.200436,-0.34143,-0.05269,-0.7221159999999998,-1.802308,-0.660898,0.610808,-3.99287,650.7554931640625,0.39248,0.49014,442.57,427.1704339209897,0.004503000000000007
DF-2988_water.log,CC(C)C[C@H](NC(=O)c1ccc2cccn2c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.6377,0.225926,-0.31995,-0.03161,-1.0269309999999998,-1.8149760000000001,-0.637989,0.630493,-4.063939,632.3864135742188,0.41356000000000004,0.46866,420.136,409.2139036218842,0.0023769999999999902
DF-2_water.log,CC(C)C[C@H](NC(=O)c1cnc2c(c1)CCC(=O)N2)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.3899,0.11486,-0.34813,-0.03522,0.09153999999999984,-2.457545,-0.67927,0.665961,-5.55454,687.8943481445312,0.40995000000000004,0.49684,463.703,440.2199040781727,-0.13476899999999997
DF-3001_water.log,CC(C)C[C@H](NC(=O)N1CC(C)(C)CC1=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.4375,0.05697,-0.36124,0.00577,-0.564254,-2.4540100000000002,-0.679327,0.782003,-5.113825,634.154052734375,0.45094,0.50995,435.299,405.24008921248173,-0.024334
DF-3086_water.log,CC(C)C[C@H](NC(=O)C12CC3CC(CC(C3)C1)C2)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.1748,0.198549,-0.36133,0.01651,-2.083705,-1.878222,-0.683478,0.603763,-3.981484,662.40185546875,0.46168000000000003,0.51004,512.133,428.28137074498835,-0.024595000000000006
DF-309_water.log,CC(C)C[C@H](NC(=O)CC(C)c1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.8759,0.191829,-0.35643,0.00301,-1.7628920000000001,-1.8981240000000001,-0.692353,0.671994,-4.00115,631.3497314453125,0.44818,0.50514,459.61,412.24997227112493,-0.02199699999999999
DF-3101_water.log,Cc1ccc(SCC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)cc1,12.4727,0.170336,-0.32188,-0.01397,-1.7349629999999998,-1.9034200000000001,-0.686351,0.632783,-3.889648,614.744140625,0.4312,0.47059,418.621,430.20650257023044,-0.028709000000000012
DF-3142_water.log,CC(C)C[C@H](NC(=O)CN1CCOCC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.132,0.10197,-0.35635,0.01245,-0.7003849999999999,-2.2968580000000003,-0.649723,0.614852,-4.854504,604.0557861328125,0.45762,0.5050600000000001,411.283,393.24001550128173,-0.18128099999999997
DF-314_water.log,CC(C)C[C@H](NC(=O)N(C)c1cccc2[nH]ncc12)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.7933,0.253252,-0.3336,-0.0283,-0.5746720000000001,-1.8973520000000001,-0.657806,0.716746,-4.980957,647.9638061523438,0.41687,0.48231,497.063,439.2358880337929,0.12725999999999998
DF-3231_water.log,CC(=O)c1c[nH]c(=NC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)s1,6.3102,0.080007,-0.33265,-0.0449,0.12606099999999998,-2.4564529999999998,-0.679865,0.731665,-5.309419,676.4722900390625,0.40027,0.48136,437.309,434.17629695493963,-0.029560000000000003
DF-3238_water.log,Cc1ccc(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)c(C)n1,9.0762,0.167946,-0.36702,-0.02362,-1.016906,-1.8066410000000002,-0.632382,0.640145,-4.422611,626.6787719726562,0.42155000000000004,0.51573,397.304,399.2294922920159,-0.022878999999999983
DF-3240_water.log,CC(C)C[C@H](NC(=O)NCc1cc(=O)[nH]c(=O)[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.2117,-0.008685,-0.36642,-0.02821,1.19078,-3.0273879999999997,-0.659239,0.715888,-6.841548000000001,613.9595336914062,0.41696,0.5151300000000001,422.594,433.210031019591,-0.038862
DF-3249_water.log,CC(C)C[C@H](NC(=O)c1cccc(N(C)C)c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.1898,0.207958,-0.31638,-0.02462,-1.2354740000000004,-1.8897339999999998,-0.656951,0.61395,-4.3578470000000005,655.35205078125,0.42055000000000003,0.46509,515.764,413.24522838454754,-0.029063000000000005
DF-3252_water.log,CC(C)C[C@H](NC(=O)Cc1cc(Cl)ccn1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.079,0.134296,-0.36866,-0.02786,-0.6552519999999996,-1.833214,-0.652838,0.629526,-4.358639,588.25341796875,0.41731,0.51737,420.994,419.17499480850705,-0.028771999999999992
DF-3291_water.log,CC(C)C[C@H](NC(=O)c1cnn2cccnc12)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,13.1551,0.246676,-0.35549,-0.04542,-0.03688900000000006,-1.8322700000000003,-0.631511,0.668078,-4.776451,626.6304931640625,0.39975,0.5042,424.15,411.2044158487295,-0.03753400000000001
DF-3364_water.log,CC(C)C[C@H](NC(=O)Cc1cc[nH]c(=N)c1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,13.1554,0.182229,-0.32405,-0.01841,-0.4967210000000001,-1.845611,-0.754362,0.637668,-5.1062069999999995,595.3702392578125,0.42676000000000003,0.47276,392.904,400.22474840543856,-0.03324099999999999
DF-3374_water.log,Cc1cc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)ccn1,10.1021,0.163538,-0.36435,-0.01311,-1.057396,-1.888995,-0.686501,0.635645,-4.438797,600.935791015625,0.43206,0.5130600000000001,483.559,399.2294922920159,-0.02461000000000002
DF-3377_water.log,CC(C)C[C@H](NC(=O)c1cn2ccccc2n1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.2511,0.226207,-0.34402,-0.037,-0.39156099999999994,-1.8622010000000002,-0.649328,0.65833,-4.54698,641.1437377929688,0.40817000000000003,0.49273,424.4,410.20915973530686,-0.02881800000000001
DF-3396_water.log,CCCNC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.1777,0.097281,-0.35972,0.01588,-0.7184259999999998,-1.9300920000000001,-0.6783,0.714573,-4.6437170000000005,587.8463745117188,0.46105,0.5084299999999999,415.727,351.2291974472159,-0.025183999999999998
DF-3397_water.log,CCN(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C1CCCCC1,7.0747,0.192914,-0.35047,0.01703,-1.730888,-1.9431829999999999,-0.681237,0.720645,-4.587206,646.0971069335938,0.4622,0.49918,507.251,419.29221552854267,-0.022134999999999988
DF-3408_water.log,Cc1nc(CN(C)C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)c(C)o1,3.9357,0.128125,-0.34774,0.00156,-0.770299,-2.187748,-0.664997,0.704436,-5.218984,673.2355346679688,0.44673,0.49645,470.853,432.25115512963606,-0.027066000000000007
DF-3424_water.log,CC(C)C[C@H](NC(=O)CCc1ccc(Cl)s1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,12.5939,0.130115,-0.34966,-0.02931,-1.3327750000000003,-1.928428,-0.687608,0.632231,-3.748327,595.7384643554688,0.41586,0.49837000000000004,439.272,438.15193137552166,-0.025972999999999996
DF-3442_water.log,Cc1cc(=NC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)[nH]cc1F,10.9178,0.097439,-0.33787,-0.03556,-0.08468300000000012,-1.897587,-0.767053,0.746408,-5.23711,662.4705200195312,0.40961000000000003,0.48658,453.145,418.2154389143753,-0.030697000000000002
DF-3525_water.log,CC(C)C[C@H](NC(=O)C1(C(F)(F)F)CC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.6722,-0.126426,-0.37617,0.01227,-0.25265899999999974,-1.8025959999999999,-0.648641,0.622584,-4.487859,578.3694458007812,0.45744,0.52488,344.26,402.1903504792717,-0.022078000000000014
DF-3544_water.log,CC(C)C[C@H](NC(=O)N(C)c1ccccc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,4.3509,0.186995,-0.33702,-0.00482,-0.8337509999999997,-1.918889,-0.699798,0.760567,-4.4748730000000005,619.9331665039062,0.44035,0.48573,512.165,399.2294922920159,-0.022442000000000017
DF-3575_water.log,COCC(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O)C(F)(F)F,7.3728,-0.217965,-0.37262,0.01209,-0.055401000000000145,-2.244691,-0.663837,0.611443,-4.938344,600.7365112304688,0.45726,0.5213300000000001,359.068,420.2010211109375,-0.024040000000000006
DF-3587_water.log,Cc1cc(CC(C)NC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)n[nH]1,9.9131,0.208833,-0.35574,0.01452,-1.1943709999999998,-1.924884,-0.670464,0.720637,-5.198292999999999,700.39794921875,0.45969,0.5044500000000001,504.641,431.2671390852563,-0.036414
DF-3614_water.log,CC(C)C[C@H](NC(=O)n1ncc2ccccc21)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.9461,0.234557,-0.34376,-0.03268,-0.509874,-1.796271,-0.646365,0.749323,-4.403954,649.780517578125,0.41249,0.49247,450.231,410.20915973530686,-0.027389999999999998
DF-361_water.log,CC(C)C[C@H](NC(=O)n1ccc2ncccc2c1=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.7876,0.144526,-0.35201,-0.04544,0.4008730000000002,-2.367228,-0.689142,0.76441,-5.381510000000001,663.0523071289062,0.39973000000000003,0.50072,427.637,438.204241696841,-0.027054000000000022
DF-36_water.log,Cc1c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)c2ccccc2n1C,12.6417,0.228385,-0.32564,-0.01567,-1.479397,-1.85016,-0.640174,0.670693,-4.238949,654.799072265625,0.4295,0.47435,484.207,437.24537580694755,-0.03194399999999997
DF-3709_water.log,CC(C)C[C@H](NC(=O)N(C)CC1COCCO1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.2647,0.045,-0.35493,0.01569,-0.5003339999999997,-2.783846,-0.663061,0.703504,-5.353007,657.9803466796875,0.46086,0.5036400000000001,436.804,423.25076984420906,-0.126396
DF-3746_water.log,CC(C)C[C@H](NC(=O)N1CCOC(CN)C1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.8621,0.103153,-0.35397,0.01514,-0.35774000000000017,-2.359305,-0.667442,0.704081,-5.588176,647.39599609375,0.46031,0.50268,453.971,408.25100770723606,0.03013099999999999
DF-37_water.log,CC(C)C[C@H](NC(=O)NC1CCOc2ccccc21)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.6221,0.144958,-0.33952,-0.00702,-0.8300740000000001,-2.284748,-0.710473,0.72568,-4.999666000000001,629.7937622070312,0.43815,0.48823,467.206,441.24031034608174,0.008989999999999998
DF-3800_water.log,CC(C)C[C@H](NC(=O)NC1CCCCC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.6524,0.150855,-0.35811,0.01575,-1.1987769999999993,-1.938125,-0.674648,0.715946,-4.667095,624.5322265625,0.46092,0.50682,470.443,391.26074334347925,-0.025030000000000024
DF-395_water.log,CC(C)C[C@H](NC(=O)CCc1cc2ccccc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.4188,0.227318,-0.31983,-0.00777,-1.514243,-1.868199,-0.644248,0.63149,-4.346421,629.5648193359375,0.4374,0.46854,468.666,437.24537580694755,-0.030379000000000017
DF-396_water.log,COc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)cc1F,10.6127,0.037576,-0.33999,-0.01361,-0.9624529999999998,-2.238387,-0.680181,0.631127,-4.43846,605.3914794921875,0.43156,0.4887,469.818,432.21993493786414,-0.024538000000000004
DF-399_water.log,CC(C)C[C@H](NC(=O)Cc1c[nH]c2ccccc12)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,13.096,0.211288,-0.321,-0.01191,-1.2378520000000002,-1.887762,-0.65434,0.641214,-4.315019,606.2366333007812,0.43326000000000003,0.46971,496.072,423.2296397144159,-0.026309
DF-4025_water.log,CC(C)C[C@H](NC(=O)NC(C)(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.2434,0.105127,-0.36049,0.01509,-1.0824519999999997,-1.9247530000000002,-0.666288,0.723331,-4.678462,597.3484497070312,0.46026,0.5092,407.946,365.2449335397476,-0.12148700000000001
DF-40_water.log,COc1ccc2c(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]3CCNC3=O)cnn2c1,9.6933,0.199149,-0.33735,-0.04035,-0.6707170000000002,-2.2029330000000003,-0.656343,0.659008,-4.590293999999999,672.2467041015625,0.40482,0.48606,447.662,440.2199040781727,0.07039099999999998
DF-4122_water.log,CC(C)C[C@H](NC(=O)N=c1cc(C(C)(C)C)[nH][nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.3463,0.226551,-0.33877,-0.02459,-0.9602540000000003,-1.933935,-0.726338,0.729818,-5.397969,698.8261108398438,0.42058,0.48748,468.857,431.2671390852563,-0.031042999999999987
DF-4131_water.log,CC(C)C[C@H](NC(=O)CN=c1cc[nH]cc1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,10.6673,0.192286,-0.31769,-0.00566,-0.5180589999999999,-1.8632490000000002,-0.654033,0.597449,-4.9240569999999995,589.8363037109375,0.43951,0.4664,399.648,400.22474840543856,-0.03125799999999998
DF-4139_water.log,CC(C)C[C@H](NC(=O)c1nc2ccccc2[nH]1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,7.2676,0.215071,-0.35061,-0.03603,-0.3830650000000002,-1.838739,-0.665874,0.638408,-4.647764,650.2644653320312,0.40914,0.49932,419.517,410.20915973530686,-0.028387999999999997
DF-4146_water.log,CC(C)C[C@H](NC(=O)NN1CCCCC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,5.5228,0.180581,-0.32933,0.01602,-1.0495870000000003,-1.9266360000000002,-0.68135,0.721748,-4.7557920000000005,636.8787231445312,0.46119,0.47804,438.266,392.2559994569019,-0.023745000000000016
DF-4172_water.log,Cc1csc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)c1,12.3277,0.145507,-0.33217,-0.01889,-1.531365,-1.917844,-0.685459,0.635087,-3.742711,588.4578247070312,0.42628,0.48088000000000003,394.569,404.1906927664988,-0.024141999999999997
DF-4179_water.log,CC(C)C[C@H](NC(=O)CN1CCN(C)CC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,9.16,0.203322,-0.33475,0.01259,-1.1361039999999998,-1.876486,-0.653221,0.616478,-4.87089,640.8361206054688,0.45776,0.48346,487.235,406.27173554943363,-0.030313000000000007
DF-4198_water.log,CCOc1ccsc1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.0152,0.097795,-0.33313,-0.03758,-1.0974400000000002,-2.262987,-0.695364,0.694094,-4.0551639999999995,618.5138549804688,0.40759,0.48184,457.636,420.18571101689434,-0.023035
DF-4222_water.log,CC(C)C[C@H](NC(=O)C1=NCCO1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,8.0626,0.068671,-0.37033,-0.01199,-0.020542999999999978,-2.120481,-0.66391,0.601256,-4.680795,594.7471923828125,0.43318,0.51904,393.096,363.1928809348867,-0.025505
DF-4259_water.log,CCC(C)OC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.9172,0.029733,-0.3716,0.01182,-0.9471390000000001,-2.331157,-0.646945,0.753499,-4.462814,605.894775390625,0.45699,0.52031,416.831,366.2289595841889,-0.022723999999999998
DF-4282_water.log,CC(C)C[C@H](NC(=O)CN(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,14.5358,0.123277,-0.34576,0.01399,-0.8809570000000001,-1.8917570000000001,-0.692101,0.620369,-4.341915999999999,586.5388793945312,0.45916,0.49447,466.075,351.2291974472159,-0.031723
DF-4301_water.log,CC(C)C[C@H](NC(=O)N1CCCCS1(=O)=O)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.2982,-0.020058,-0.3558,-0.00035,-1.1400889999999997,-3.8198659999999998,-0.961856,2.458449,-4.276810000000001,634.294677734375,0.44482,0.50451,446.075,427.19156405078286,-0.037892999999999996
DF-4304_water.log,CC(C)C[C@H](NC(=O)Cc1cccs1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,11.8208,0.140093,-0.34252,-0.02056,-1.1874969999999996,-1.904248,-0.6871,0.636697,-3.7564610000000003,602.3339233398438,0.42461,0.49123,407.32,390.174956673967,-0.024952000000000002
DF-4312_water.log,Cc1nc(C)c(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)s1,10.6679,0.148955,-0.34276,-0.03184,-1.1990189999999998,-1.880108,-0.67604,0.634956,-4.315131,664.4469604492188,0.41333000000000003,0.49147,435.883,419.2016849724531,-0.029892000000000002
DF-4330_water.log,CC(C)C[C@H](NC(=O)OC1CCOCC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.455,-0.000871,-0.37144,0.01014,-0.5152380000000001,-2.7613529999999997,-0.649571,0.743875,-4.866883,632.2587280273438,0.45531,0.52015,493.542,394.22404154572297,-0.17891700000000002
DF-433_water.log,CC(C)C[C@H](NC(=O)CC1(N)CC1)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,13.05,0.153286,-0.36099,0.01388,-0.9723719999999996,-1.9315959999999999,-0.686314,0.637201,-4.64297,604.4613647460938,0.45905,0.5097,418.809,363.2292711584159,0.12872
DF-4340_water.log,Cc1cc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)n(C)n1,10.3262,0.19078,-0.35009,0.01254,-1.2791320000000004,-1.8913309999999997,-0.676055,0.631981,-4.387355,639.7540283203125,0.45771,0.4988,463.899,402.2404107867702,-0.033327999999999997
DF-4357_water.log,Cc1cc(C(F)(F)F)nn1C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,2.0602,-0.076102,-0.37219,-0.03239,0.06600799999999996,-1.7560570000000002,-0.646687,0.7365,-4.858774,649.1778564453125,0.41278000000000004,0.5209,456.426,442.19673622098725,-0.021641
DF-4458_water.log,Cc1ccc(CC(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)s1,13.12,0.141988,-0.34364,-0.01897,-1.4408170000000002,-1.89439,-0.684492,0.637324,-3.8442540000000003,650.7407836914062,0.4262,0.49235,422.558,404.1906927664988,-0.027025999999999994
DF-446_water.log,CC(C)C[C@H](NC(=O)Cn1cnc2c(=O)[nH]cnc21)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,6.3076,0.144076,-0.3534,-0.03331,0.8637090000000001,-2.397987,-0.699517,0.618347,-6.120708,601.8154907226562,0.41186,0.5021100000000001,409.55,442.210416305018,-0.039964
DF-4530_water.log,CC1=C(C(=O)N[C@@H](CC(C)C)C(=O)N[C@H](C#N)C[C@@H]2CCNC2=O)SCCO1,13.1264,0.064874,-0.31897,-0.00748,-1.0562999999999996,-2.1799120000000003,-0.62976,0.670838,-4.195444,603.0763549804688,0.43769,0.46768,409.66,408.18563730569434,-0.028849
DF-4605_water.log,CC(C)C[C@H](NC(=O)n1ccnc1CN(C)C)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,3.1747,0.218503,-0.35416,-0.01567,-0.5126689999999996,-1.862484,-0.657154,0.781679,-5.180388,636.2709350585938,0.4295,0.5028699999999999,489.857,417.25140299272454,0.04752300000000001
DF-46_water.log,CC(C)C[C@H](NC(=O)Cc1c(O)[nH]c2ccccc12)C(=O)N[C@H](C#N)C[C@@H]1CCNC1=O,14.7498,0.139285,-0.31658,-0.00964,-0.883326,-2.459855,-0.718823,0.644908,-4.900898,652.0794677734375,0.43553000000000003,0.46529,438.606,439.22464796475003,-0.106545
